date,death,state,is_predict
5/9/2020,116,MT,Historical
6/9/2020,117,MT,Historical
7/9/2020,118,MT,Historical
8/9/2020,119,MT,Historical
9/9/2020,122,MT,Historical
10/9/2020,123,MT,Historical
11/9/2020,131,MT,Historical
12/9/2020,133,MT,Historical
13/9/2020,135,MT,Historical
14/9/2020,138,MT,Historical
15/9/2020,140,MT,Historical
16/9/2020,141,MT,Historical
17/9/2020,143,MT,Historical
18/9/2020,146,MT,Historical
19/9/2020,156,MT,Historical
20/9/2020,157,MT,Historical
21/9/2020,160,MT,Historical
22/9/2020,163,MT,Historical
23/9/2020,165,MT,Historical
24/9/2020,165,MT,Historical
25/9/2020,170,MT,Historical
26/9/2020,171,MT,Historical
27/9/2020,173,MT,Historical
28/9/2020,174,MT,Historical
29/9/2020,177,MT,Historical
30/9/2020,180,MT,Historical
1/10/2020,181,MT,Historical
2/10/2020,186,MT,Historical
3/10/2020,186,MT,Historical
4/10/2020,187,MT,Historical
5/10/2020,190,MT,Historical
6/10/2020,192,MT,Historical
7/10/2020,193,MT,Historical
8/10/2020,197,MT,Historical
9/10/2020,206,MT,Historical
10/10/2020,209,MT,Historical
11/10/2020,210,MT,Historical
12/10/2020,212,MT,Historical
13/10/2020,217,MT,Historical
14/10/2020,225,MT,Historical
15/10/2020,230,MT,Historical
16/10/2020,235,MT,Historical
17/10/2020,240,MT,Historical
18/10/2020,241,MT,Historical
19/10/2020,241,MT,Historical
20/10/2020,252,MT,Historical
21/10/2020,275,MT,Historical
22/10/2020,278,MT,Historical
23/10/2020,282,MT,Historical
24/10/2020,294,MT,Historical
25/10/2020,297,MT,Historical
26/10/2020,303,MT,Historical
27/10/2020,305,MT,Historical
28/10/2020,325,MT,Historical
29/10/2020,337,MT,Historical
30/10/2020,364,MT,Historical
31/10/2020,375,MT,Historical
1/11/2020,376,MT,Historical
2/11/2020,386,MT,Historical
3/11/2020,399,MT,Historical
4/11/2020,404,MT,Historical
5/11/2020,407,MT,Historical
6/11/2020,419,MT,Historical
7/11/2020,445,MT,Historical
8/11/2020,456,MT,Historical
9/11/2020,457,MT,Historical
10/11/2020,462,MT,Historical
11/11/2020,472,MT,Historical
12/11/2020,472,MT,Historical
13/11/2020,477,MT,Historical
14/11/2020,514,MT,Historical
15/11/2020,520,MT,Historical
16/11/2020,522,MT,Historical
17/11/2020,543,MT,Historical
18/11/2020,561,MT,Historical
19/11/2020,561,MT,Historical
20/11/2020,567,MT,Historical
21/11/2020,600,MT,Historical
22/11/2020,603,MT,Historical
23/11/2020,614,MT,Historical
24/11/2020,630,MT,Historical
25/11/2020,652,MT,Historical
26/11/2020,658,MT,Historical
27/11/2020,657,MT,Historical
28/11/2020,669,MT,Historical
29/11/2020,671,MT,Historical
30/11/2020,681,MT,Historical
1/12/2020,698,MT,Historical
2/12/2020,713,MT,Historical
3/12/2020,722,MT,Historical
4/12/2020,727,MT,Historical
5/12/2020,734,MT,Historical
6/12/2020,736,MT,Historical
7/12/2020,742,MT,Historical
8/12/2020,763,MT,Historical
9/12/2020,771,MT,Historical
10/12/2020,781,MT,Historical
11/12/2020,805,MT,Historical
12/12/2020,816,MT,Historical
13/12/2020,818,MT,Historical
14/12/2020,818,MT,Historical
15/12/2020,826,MT,Historical
16/12/2020,836,MT,Historical
17/12/2020,849,MT,Historical
18/12/2020,854,MT,Historical
19/12/2020,864,MT,Historical
20/12/2020,865,MT,Historical
21/12/2020,881,MT,Historical
22/12/2020,895,MT,Historical
23/12/2020,914,MT,Historical
24/12/2020,916,MT,Historical
25/12/2020,916,MT,Historical
26/12/2020,919,MT,Historical
27/12/2020,924,MT,Historical
28/12/2020,927,MT,Historical
29/12/2020,939,MT,Historical
30/12/2020,950,MT,Historical
31/12/2020,961,MT,Historical
1/1/2021,961,MT,Historical
2/1/2021,971,MT,Historical
3/1/2021,972,MT,Historical
4/1/2021,975,MT,Historical
5/1/2021,1005,MT,Historical
6/1/2021,1015,MT,Historical
7/1/2021,1038,MT,Historical
8/1/2021,1049,MT,Historical
9/1/2021,1054,MT,Historical
10/1/2021,1056,MT,Historical
11/1/2021,1057,MT,Historical
12/1/2021,1067,MT,Historical
13/1/2021,1069,MT,Historical
14/1/2021,1077,MT,Historical
15/1/2021,1086,MT,Historical
16/1/2021,1088,MT,Historical
17/1/2021,1092,MT,Historical
18/1/2021,1093,MT,Historical
19/1/2021,1093,MT,Historical
20/1/2021,1094,MT,Historical
21/1/2021,1100,MT,Historical
22/1/2021,1104,MT,Historical
23/1/2021,1141,MT,Historical
24/1/2021,1151,MT,Historical
25/1/2021,1151,MT,Historical
26/1/2021,1185,MT,Historical
27/1/2021,1201,MT,Historical
28/1/2021,1210,MT,Historical
29/1/2021,1227,MT,Historical
30/1/2021,1232,MT,Historical
31/1/2021,1233,MT,Historical
1/2/2021,1234,MT,Historical
2/2/2021,1249,MT,Historical
3/2/2021,1303,MT,Historical
4/2/2021,1308,MT,Historical
5/2/2021,1307,MT,Historical
6/2/2021,1312,MT,Historical
7/2/2021,1314,MT,Historical
8/2/2021,1314,MT,Historical
9/2/2021,1323.899916,MT,Predicted
10/2/2021,1338.197287,MT,Predicted
11/2/2021,1349.616014,MT,Predicted
12/2/2021,1362.436306,MT,Predicted
13/2/2021,1374.219104,MT,Predicted
14/2/2021,1386.418785,MT,Predicted
15/2/2021,1398.222605,MT,Predicted
16/2/2021,1410.128733,MT,Predicted
17/2/2021,1421.869713,MT,Predicted
18/2/2021,1433.6189,MT,Predicted
19/2/2021,1445.290621,MT,Predicted
20/2/2021,1456.947039,MT,Predicted
21/2/2021,1468.562359,MT,Predicted
22/2/2021,1480.160098,MT,Predicted
23/2/2021,1491.733681,MT,Predicted
24/2/2021,1503.292797,MT,Predicted
25/2/2021,1514.836688,MT,Predicted
26/2/2021,1526.36983,MT,Predicted
27/2/2021,1537.89297,MT,Predicted
28/2/2021,1549.40845,MT,Predicted
1/3/2021,1560.917211,MT,Predicted
2/3/2021,1572.420614,MT,Predicted
3/3/2021,1583.919451,MT,Predicted
4/3/2021,1595.414573,MT,Predicted
5/3/2021,1606.906574,MT,Predicted
6/3/2021,1618.396011,MT,Predicted
7/3/2021,1629.883308,MT,Predicted
8/3/2021,1641.368838,MT,Predicted
9/3/2021,1652.8529,MT,Predicted
10/3/2021,1664.335746,MT,Predicted
11/3/2021,1675.817582,MT,Predicted
12/3/2021,1687.298582,MT,Predicted
13/3/2021,1698.778889,MT,Predicted
14/3/2021,1710.258621,MT,Predicted
15/3/2021,1721.737875,MT,Predicted
16/3/2021,1733.216735,MT,Predicted
17/3/2021,1744.695266,MT,Predicted
18/3/2021,1756.173526,MT,Predicted
19/3/2021,1767.651561,MT,Predicted
20/3/2021,1779.129408,MT,Predicted
21/3/2021,1790.607101,MT,Predicted
22/3/2021,1802.084665,MT,Predicted
23/3/2021,1813.562123,MT,Predicted
24/3/2021,1825.039492,MT,Predicted
25/3/2021,1836.516788,MT,Predicted
26/3/2021,1847.994023,MT,Predicted
27/3/2021,1859.471208,MT,Predicted
28/3/2021,1870.948352,MT,Predicted
29/3/2021,1882.42546,MT,Predicted
30/3/2021,1893.90254,MT,Predicted
31/3/2021,1905.379596,MT,Predicted
1/4/2021,1916.856633,MT,Predicted
2/4/2021,1928.333653,MT,Predicted
3/4/2021,1939.810659,MT,Predicted
4/4/2021,1951.287654,MT,Predicted
5/4/2021,1962.76464,MT,Predicted
6/4/2021,1974.241619,MT,Predicted
7/4/2021,1985.71859,MT,Predicted
8/4/2021,1997.195557,MT,Predicted
9/4/2021,2008.672519,MT,Predicted
10/4/2021,2020.149477,MT,Predicted
11/4/2021,2031.626432,MT,Predicted
12/4/2021,2043.103385,MT,Predicted
13/4/2021,2054.580336,MT,Predicted
14/4/2021,2066.057285,MT,Predicted
15/4/2021,2077.534232,MT,Predicted
16/4/2021,2089.011179,MT,Predicted
17/4/2021,2100.488124,MT,Predicted
18/4/2021,2111.965069,MT,Predicted
19/4/2021,2123.442013,MT,Predicted
20/4/2021,2134.918956,MT,Predicted
21/4/2021,2146.395899,MT,Predicted
22/4/2021,2157.872841,MT,Predicted
23/4/2021,2169.349784,MT,Predicted
24/4/2021,2180.826726,MT,Predicted
25/4/2021,2192.303667,MT,Predicted
26/4/2021,2203.780609,MT,Predicted
27/4/2021,2215.25755,MT,Predicted
28/4/2021,2226.734491,MT,Predicted
29/4/2021,2238.211432,MT,Predicted
30/4/2021,2249.688373,MT,Predicted
1/5/2021,2261.165314,MT,Predicted
2/5/2021,2272.642255,MT,Predicted
3/5/2021,2284.119196,MT,Predicted
4/5/2021,2295.596137,MT,Predicted
5/5/2021,2307.073078,MT,Predicted
6/5/2021,2318.550018,MT,Predicted
7/5/2021,2330.026959,MT,Predicted
8/5/2021,2341.5039,MT,Predicted
9/5/2021,2352.980841,MT,Predicted
10/5/2021,2364.457781,MT,Predicted
11/5/2021,2375.934722,MT,Predicted
12/5/2021,2387.411663,MT,Predicted
13/5/2021,2398.888603,MT,Predicted
14/5/2021,2410.365544,MT,Predicted
15/5/2021,2421.842485,MT,Predicted
16/5/2021,2433.319425,MT,Predicted
17/5/2021,2444.796366,MT,Predicted
18/5/2021,2456.273306,MT,Predicted
19/5/2021,2467.750247,MT,Predicted
20/5/2021,2479.227188,MT,Predicted
21/5/2021,2490.704128,MT,Predicted
22/5/2021,2502.181069,MT,Predicted
23/5/2021,2513.65801,MT,Predicted
24/5/2021,2525.13495,MT,Predicted
25/5/2021,2536.611891,MT,Predicted
26/5/2021,2548.088831,MT,Predicted
27/5/2021,2559.565772,MT,Predicted
28/5/2021,2571.042713,MT,Predicted
29/5/2021,2582.519653,MT,Predicted
30/5/2021,2593.996594,MT,Predicted
31/5/2021,2605.473535,MT,Predicted
1/6/2021,2616.950475,MT,Predicted
2/6/2021,2628.427416,MT,Predicted
3/6/2021,2639.904356,MT,Predicted
4/6/2021,2651.381297,MT,Predicted
5/6/2021,2662.858238,MT,Predicted
6/6/2021,2674.335178,MT,Predicted
7/6/2021,2685.812119,MT,Predicted
8/6/2021,2697.289059,MT,Predicted
9/6/2021,2708.766,MT,Predicted
10/6/2021,2720.242941,MT,Predicted
11/6/2021,2731.719881,MT,Predicted
12/6/2021,2743.196822,MT,Predicted
13/6/2021,2754.673763,MT,Predicted
14/6/2021,2766.150703,MT,Predicted
15/6/2021,2777.627644,MT,Predicted
16/6/2021,2789.104584,MT,Predicted
17/6/2021,2800.581525,MT,Predicted
18/6/2021,2812.058466,MT,Predicted
19/6/2021,2823.535406,MT,Predicted
20/6/2021,2835.012347,MT,Predicted
21/6/2021,2846.489287,MT,Predicted
22/6/2021,2857.966228,MT,Predicted
23/6/2021,2869.443169,MT,Predicted
24/6/2021,2880.920109,MT,Predicted
25/6/2021,2892.39705,MT,Predicted
26/6/2021,2903.873991,MT,Predicted
27/6/2021,2915.350931,MT,Predicted
28/6/2021,2926.827872,MT,Predicted
29/6/2021,2938.304812,MT,Predicted
30/6/2021,2949.781753,MT,Predicted
1/7/2021,2961.258694,MT,Predicted
2/7/2021,2972.735634,MT,Predicted
3/7/2021,2984.212575,MT,Predicted
4/7/2021,2995.689515,MT,Predicted
5/7/2021,3007.166456,MT,Predicted
6/7/2021,3018.643397,MT,Predicted
7/7/2021,3030.120337,MT,Predicted
8/7/2021,3041.597278,MT,Predicted
9/7/2021,3053.074219,MT,Predicted
10/7/2021,3064.551159,MT,Predicted
11/7/2021,3076.0281,MT,Predicted
12/7/2021,3087.50504,MT,Predicted
13/7/2021,3098.981981,MT,Predicted
14/7/2021,3110.458922,MT,Predicted
15/7/2021,3121.935862,MT,Predicted
16/7/2021,3133.412803,MT,Predicted
17/7/2021,3144.889743,MT,Predicted
18/7/2021,3156.366684,MT,Predicted
19/7/2021,3167.843625,MT,Predicted
20/7/2021,3179.320565,MT,Predicted
21/7/2021,3190.797506,MT,Predicted
22/7/2021,3202.274447,MT,Predicted
23/7/2021,3213.751387,MT,Predicted
24/7/2021,3225.228328,MT,Predicted
25/7/2021,3236.705268,MT,Predicted
26/7/2021,3248.182209,MT,Predicted
27/7/2021,3259.65915,MT,Predicted
28/7/2021,3271.13609,MT,Predicted
29/7/2021,3282.613031,MT,Predicted
30/7/2021,3294.089971,MT,Predicted
31/7/2021,3305.566912,MT,Predicted
1/8/2021,3317.043853,MT,Predicted
2/8/2021,3328.520793,MT,Predicted
3/8/2021,3339.997734,MT,Predicted
4/8/2021,3351.474675,MT,Predicted
5/8/2021,3362.951615,MT,Predicted
6/8/2021,3374.428556,MT,Predicted
7/8/2021,3385.905496,MT,Predicted
8/8/2021,3397.382437,MT,Predicted
9/8/2021,3408.859378,MT,Predicted
10/8/2021,3420.336318,MT,Predicted
11/8/2021,3431.813259,MT,Predicted
12/8/2021,3443.290199,MT,Predicted
13/8/2021,3454.76714,MT,Predicted
14/8/2021,3466.244081,MT,Predicted
15/8/2021,3477.721021,MT,Predicted
16/8/2021,3489.197962,MT,Predicted
17/8/2021,3500.674903,MT,Predicted
18/8/2021,3512.151843,MT,Predicted
19/8/2021,3523.628784,MT,Predicted
20/8/2021,3535.105724,MT,Predicted
21/8/2021,3546.582665,MT,Predicted
22/8/2021,3558.059606,MT,Predicted
23/8/2021,3569.536546,MT,Predicted
24/8/2021,3581.013487,MT,Predicted
25/8/2021,3592.490427,MT,Predicted
26/8/2021,3603.967368,MT,Predicted
27/8/2021,3615.444309,MT,Predicted
28/8/2021,3626.921249,MT,Predicted
29/8/2021,3638.39819,MT,Predicted
30/8/2021,3649.875131,MT,Predicted
31/8/2021,3661.352071,MT,Predicted
1/9/2021,3672.829012,MT,Predicted
2/9/2021,3684.305952,MT,Predicted
3/9/2021,3695.782893,MT,Predicted
4/9/2021,3707.259834,MT,Predicted
5/9/2021,3718.736774,MT,Predicted
6/9/2021,3730.213715,MT,Predicted
7/9/2021,3741.690655,MT,Predicted
8/9/2021,3753.167596,MT,Predicted
9/9/2021,3764.644537,MT,Predicted
10/9/2021,3776.121477,MT,Predicted
11/9/2021,3787.598418,MT,Predicted
12/9/2021,3799.075359,MT,Predicted
13/9/2021,3810.552299,MT,Predicted
14/9/2021,3822.02924,MT,Predicted
15/9/2021,3833.50618,MT,Predicted
16/9/2021,3844.983121,MT,Predicted
17/9/2021,3856.460062,MT,Predicted
18/9/2021,3867.937002,MT,Predicted
19/9/2021,3879.413943,MT,Predicted
20/9/2021,3890.890883,MT,Predicted
21/9/2021,3902.367824,MT,Predicted
22/9/2021,3913.844765,MT,Predicted
23/9/2021,3925.321705,MT,Predicted
24/9/2021,3936.798646,MT,Predicted
25/9/2021,3948.275587,MT,Predicted
26/9/2021,3959.752527,MT,Predicted
27/9/2021,3971.229468,MT,Predicted
28/9/2021,3982.706408,MT,Predicted
29/9/2021,3994.183349,MT,Predicted
30/9/2021,4005.66029,MT,Predicted
1/10/2021,4017.13723,MT,Predicted
2/10/2021,4028.614171,MT,Predicted
3/10/2021,4040.091111,MT,Predicted
4/10/2021,4051.568052,MT,Predicted
5/10/2021,4063.044993,MT,Predicted
6/10/2021,4074.521933,MT,Predicted
7/10/2021,4085.998874,MT,Predicted
8/10/2021,4097.475815,MT,Predicted
9/10/2021,4108.952755,MT,Predicted
10/10/2021,4120.429696,MT,Predicted
11/10/2021,4131.906636,MT,Predicted
12/10/2021,4143.383577,MT,Predicted
13/10/2021,4154.860518,MT,Predicted
14/10/2021,4166.337458,MT,Predicted
15/10/2021,4177.814399,MT,Predicted
16/10/2021,4189.291339,MT,Predicted
17/10/2021,4200.76828,MT,Predicted
18/10/2021,4212.245221,MT,Predicted
19/10/2021,4223.722161,MT,Predicted
20/10/2021,4235.199102,MT,Predicted
21/10/2021,4246.676043,MT,Predicted
22/10/2021,4258.152983,MT,Predicted
23/10/2021,4269.629924,MT,Predicted
24/10/2021,4281.106864,MT,Predicted
25/10/2021,4292.583805,MT,Predicted
26/10/2021,4304.060746,MT,Predicted
27/10/2021,4315.537686,MT,Predicted
28/10/2021,4327.014627,MT,Predicted
29/10/2021,4338.491567,MT,Predicted
30/10/2021,4349.968508,MT,Predicted
31/10/2021,4361.445449,MT,Predicted
1/11/2021,4372.922389,MT,Predicted
2/11/2021,4384.39933,MT,Predicted
3/11/2021,4395.876271,MT,Predicted
4/11/2021,4407.353211,MT,Predicted
5/11/2021,4418.830152,MT,Predicted
6/11/2021,4430.307092,MT,Predicted
7/11/2021,4441.784033,MT,Predicted
8/11/2021,4453.260974,MT,Predicted
9/11/2021,4464.737914,MT,Predicted
10/11/2021,4476.214855,MT,Predicted
11/11/2021,4487.691795,MT,Predicted
12/11/2021,4499.168736,MT,Predicted
13/11/2021,4510.645677,MT,Predicted
14/11/2021,4522.122617,MT,Predicted
15/11/2021,4533.599558,MT,Predicted
16/11/2021,4545.076499,MT,Predicted
17/11/2021,4556.553439,MT,Predicted
18/11/2021,4568.03038,MT,Predicted
19/11/2021,4579.50732,MT,Predicted
20/11/2021,4590.984261,MT,Predicted
21/11/2021,4602.461202,MT,Predicted
22/11/2021,4613.938142,MT,Predicted
23/11/2021,4625.415083,MT,Predicted
24/11/2021,4636.892023,MT,Predicted
25/11/2021,4648.368964,MT,Predicted
26/11/2021,4659.845905,MT,Predicted
27/11/2021,4671.322845,MT,Predicted
28/11/2021,4682.799786,MT,Predicted
29/11/2021,4694.276727,MT,Predicted
30/11/2021,4705.753667,MT,Predicted
1/12/2021,4717.230608,MT,Predicted
2/12/2021,4728.707548,MT,Predicted
3/12/2021,4740.184489,MT,Predicted
4/12/2021,4751.66143,MT,Predicted
5/12/2021,4763.13837,MT,Predicted
6/12/2021,4774.615311,MT,Predicted
7/12/2021,4786.092251,MT,Predicted
8/12/2021,4797.569192,MT,Predicted
9/12/2021,4809.046133,MT,Predicted
10/12/2021,4820.523073,MT,Predicted
11/12/2021,4832.000014,MT,Predicted
12/12/2021,4843.476955,MT,Predicted
13/12/2021,4854.953895,MT,Predicted
14/12/2021,4866.430836,MT,Predicted
15/12/2021,4877.907776,MT,Predicted
16/12/2021,4889.384717,MT,Predicted
17/12/2021,4900.861658,MT,Predicted
18/12/2021,4912.338598,MT,Predicted
19/12/2021,4923.815539,MT,Predicted
20/12/2021,4935.292479,MT,Predicted
21/12/2021,4946.76942,MT,Predicted
22/12/2021,4958.246361,MT,Predicted
23/12/2021,4969.723301,MT,Predicted
24/12/2021,4981.200242,MT,Predicted
25/12/2021,4992.677183,MT,Predicted
26/12/2021,5004.154123,MT,Predicted
27/12/2021,5015.631064,MT,Predicted
28/12/2021,5027.108004,MT,Predicted
29/12/2021,5038.584945,MT,Predicted
30/12/2021,5050.061886,MT,Predicted
31/12/2021,5061.538826,MT,Predicted
4/3/2020,0,NC,Historical
5/3/2020,0,NC,Historical
6/3/2020,0,NC,Historical
7/3/2020,0,NC,Historical
8/3/2020,0,NC,Historical
9/3/2020,0,NC,Historical
10/3/2020,0,NC,Historical
11/3/2020,0,NC,Historical
12/3/2020,0,NC,Historical
13/3/2020,0,NC,Historical
14/3/2020,0,NC,Historical
15/3/2020,0,NC,Historical
16/3/2020,0,NC,Historical
17/3/2020,0,NC,Historical
18/3/2020,0,NC,Historical
19/3/2020,0,NC,Historical
20/3/2020,0,NC,Historical
21/3/2020,0,NC,Historical
22/3/2020,0,NC,Historical
23/3/2020,0,NC,Historical
24/3/2020,0,NC,Historical
25/3/2020,1,NC,Historical
26/3/2020,2,NC,Historical
27/3/2020,3,NC,Historical
28/3/2020,4,NC,Historical
29/3/2020,4,NC,Historical
30/3/2020,6,NC,Historical
31/3/2020,8,NC,Historical
1/4/2020,10,NC,Historical
2/4/2020,16,NC,Historical
3/4/2020,19,NC,Historical
4/4/2020,24,NC,Historical
5/4/2020,31,NC,Historical
6/4/2020,33,NC,Historical
7/4/2020,46,NC,Historical
8/4/2020,53,NC,Historical
9/4/2020,65,NC,Historical
10/4/2020,74,NC,Historical
11/4/2020,80,NC,Historical
12/4/2020,81,NC,Historical
13/4/2020,86,NC,Historical
14/4/2020,108,NC,Historical
15/4/2020,117,NC,Historical
16/4/2020,131,NC,Historical
17/4/2020,152,NC,Historical
18/4/2020,164,NC,Historical
19/4/2020,172,NC,Historical
20/4/2020,179,NC,Historical
21/4/2020,213,NC,Historical
22/4/2020,242,NC,Historical
23/4/2020,253,NC,Historical
24/4/2020,269,NC,Historical
25/4/2020,289,NC,Historical
26/4/2020,299,NC,Historical
27/4/2020,306,NC,Historical
28/4/2020,342,NC,Historical
29/4/2020,354,NC,Historical
30/4/2020,378,NC,Historical
1/5/2020,399,NC,Historical
2/5/2020,420,NC,Historical
3/5/2020,422,NC,Historical
4/5/2020,430,NC,Historical
5/5/2020,452,NC,Historical
6/5/2020,477,NC,Historical
7/5/2020,507,NC,Historical
8/5/2020,527,NC,Historical
9/5/2020,544,NC,Historical
10/5/2020,547,NC,Historical
11/5/2020,550,NC,Historical
12/5/2020,577,NC,Historical
13/5/2020,597,NC,Historical
14/5/2020,615,NC,Historical
15/5/2020,641,NC,Historical
16/5/2020,652,NC,Historical
17/5/2020,659,NC,Historical
18/5/2020,661,NC,Historical
19/5/2020,691,NC,Historical
20/5/2020,702,NC,Historical
21/5/2020,716,NC,Historical
22/5/2020,728,NC,Historical
23/5/2020,737,NC,Historical
24/5/2020,744,NC,Historical
25/5/2020,754,NC,Historical
26/5/2020,766,NC,Historical
27/5/2020,794,NC,Historical
28/5/2020,827,NC,Historical
29/5/2020,859,NC,Historical
30/5/2020,877,NC,Historical
31/5/2020,886,NC,Historical
1/6/2020,898,NC,Historical
2/6/2020,921,NC,Historical
3/6/2020,939,NC,Historical
4/6/2020,960,NC,Historical
5/6/2020,966,NC,Historical
6/6/2020,992,NC,Historical
7/6/2020,996,NC,Historical
8/6/2020,1006,NC,Historical
9/6/2020,1029,NC,Historical
10/6/2020,1053,NC,Historical
11/6/2020,1064,NC,Historical
12/6/2020,1092,NC,Historical
13/6/2020,1104,NC,Historical
14/6/2020,1109,NC,Historical
15/6/2020,1118,NC,Historical
16/6/2020,1154,NC,Historical
17/6/2020,1168,NC,Historical
18/6/2020,1175,NC,Historical
19/6/2020,1197,NC,Historical
20/6/2020,1212,NC,Historical
21/6/2020,1220,NC,Historical
22/6/2020,1223,NC,Historical
23/6/2020,1251,NC,Historical
24/6/2020,1266,NC,Historical
25/6/2020,1284,NC,Historical
26/6/2020,1303,NC,Historical
27/6/2020,1312,NC,Historical
28/6/2020,1322,NC,Historical
29/6/2020,1325,NC,Historical
30/6/2020,1343,NC,Historical
1/7/2020,1373,NC,Historical
2/7/2020,1391,NC,Historical
3/7/2020,1392,NC,Historical
4/7/2020,1395,NC,Historical
5/7/2020,1396,NC,Historical
6/7/2020,1398,NC,Historical
7/7/2020,1420,NC,Historical
8/7/2020,1441,NC,Historical
9/7/2020,1461,NC,Historical
10/7/2020,1479,NC,Historical
11/7/2020,1499,NC,Historical
12/7/2020,1503,NC,Historical
13/7/2020,1510,NC,Historical
14/7/2020,1552,NC,Historical
15/7/2020,1568,NC,Historical
16/7/2020,1588,NC,Historical
17/7/2020,1606,NC,Historical
18/7/2020,1629,NC,Historical
19/7/2020,1634,NC,Historical
20/7/2020,1642,NC,Historical
21/7/2020,1668,NC,Historical
22/7/2020,1698,NC,Historical
23/7/2020,1726,NC,Historical
24/7/2020,1746,NC,Historical
25/7/2020,1778,NC,Historical
26/7/2020,1785,NC,Historical
27/7/2020,1790,NC,Historical
28/7/2020,1820,NC,Historical
29/7/2020,1865,NC,Historical
30/7/2020,1903,NC,Historical
31/7/2020,1924,NC,Historical
1/8/2020,1964,NC,Historical
2/8/2020,1969,NC,Historical
3/8/2020,1982,NC,Historical
4/8/2020,2010,NC,Historical
5/8/2020,2050,NC,Historical
6/8/2020,2092,NC,Historical
