"date","state","death","deathIncrease","hospitalizedIncrease","inIcuCurrently","positive","positiveIncrease","totalTestResults","totalTestResultsIncrease","totalTestsViral","totalTestsViralIncrease","recovered","State","Income per capital","Democratic advantage","POP_DENS","POP","Year","Month","Temp","Stay at Home Order","Mandatory Quarantine for Travelers","Face Covering Requirement"
2020-08-24,"NC",2535,4,0,274,156396,1283,2087695,9223,2087695,9223,136630,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,8,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-08-25,"NC",2570,35,0,270,157741,1345,2102359,14664,2102359,14664,136630,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,8,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-08-26,"NC",2606,36,0,281,158985,1244,2121001,18642,2121001,18642,136630,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,8,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-08-27,"NC",2630,24,0,272,161076,2091,2152725,31724,2152725,31724,136630,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,8,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-08-28,"NC",2652,22,0,278,162491,1415,2182891,30166,2182891,30166,136630,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,8,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-08-29,"NC",2683,31,0,264,165076,2585,2218149,35258,2218149,35258,136630,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,8,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-08-30,"NC",2692,9,0,260,166127,1051,2243273,25124,2243273,25124,136630,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,8,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-08-31,"NC",2702,10,0,244,167313,1186,2256172,12899,2256172,12899,145884,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,8,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-01,"NC",2741,39,0,270,169424,2111,2295698,39526,2295698,39526,145884,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-02,"NC",2779,38,0,270,170553,1129,2315310,19612,2315310,19612,145884,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-03,"NC",2803,24,0,257,172209,1656,2347837,32527,2347837,32527,145884,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-04,"NC",2839,36,0,281,174254,2045,2389096,41259,2389096,41259,145884,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-05,"NC",2889,50,0,254,175815,1561,2410871,21775,2410871,21775,145884,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-06,"NC",2890,1,0,250,176901,1086,2442950,32079,2442950,32079,145884,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-07,"NC",2897,7,0,248,177919,1018,2459582,16632,2459582,16632,156652,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-08,"NC",2909,12,0,262,178635,716,2469977,10395,2469977,10395,156652,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-09,"NC",2958,49,0,296,179532,897,2490113,20136,2490113,20136,156652,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-10,"NC",2990,32,0,291,180754,1222,2521839,31726,2521839,31726,156652,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-11,"NC",3023,33,0,292,182286,1532,2558654,36815,2558654,36815,156652,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-12,"NC",3047,24,0,287,183740,1454,2581132,22478,2581132,22478,156652,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-13,"NC",3052,5,0,270,184936,1196,2616108,34976,2616108,34976,156652,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-14,"NC",3060,8,0,293,185781,845,2634819,18711,2634819,18711,167257,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-15,"NC",3111,51,0,297,186887,1106,2652440,17621,2652440,17621,167257,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-16,"NC",3149,38,0,297,188024,1137,2683384,30944,2683384,30944,167257,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-17,"NC",3180,31,0,286,189576,1552,2714175,30791,2714175,30791,167257,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-18,"NC",3207,27,0,283,191019,1443,2749020,34845,2749020,34845,167257,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-19,"NC",3235,28,0,293,192248,1229,2771020,22000,2771020,22000,167257,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-20,"NC",3243,8,0,292,193581,1333,2804818,33798,2804818,33798,167257,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-21,"NC",3247,4,0,277,194381,800,2817539,12721,2817539,12721,176422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-22,"NC",3286,39,0,277,195549,1168,2824929,7390,2824929,7390,176422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-23,"NC",3316,30,0,281,196501,952,2842427,17498,2842427,17498,176422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-24,"NC",3356,40,0,279,198189,1688,2870191,27764,2870191,27764,176422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-25,"NC",3409,53,0,281,204331,6142,2907617,37426,2903054,32863,176422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-26,"NC",3440,31,0,272,206090,1759,2947803,40186,2943144,40090,176422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-27,"NC",3441,1,0,269,207380,1290,2978728,30925,2974052,30908,176422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-28,"NC",3445,4,0,271,208248,868,3004533,25805,2999853,25801,184422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-29,"NC",3494,49,0,287,209137,889,3019586,15053,3014780,14927,184422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-09-30,"NC",3532,38,0,297,210632,1495,3034871,15285,3029942,15162,184422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,9,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-01,"NC",3579,47,0,297,212909,2277,3063661,28790,3058541,28599,184422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-02,"NC",3608,29,0,278,214684,1775,3099704,36043,3094417,35876,184422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-03,"NC",3629,21,0,273,216886,2202,3136266,36562,3130783,36366,184422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-04,"NC",3634,5,0,266,217496,610,3160968,24702,3155433,24650,184422,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-05,"NC",3637,3,0,274,219754,2258,3193916,32948,3188371,32938,192644,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-06,"NC",3670,33,0,290,221258,1504,3216686,22770,3210905,22534,192644,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-07,"NC",3693,23,0,288,222969,1711,3235273,18587,3229247,18342,192644,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-08,"NC",3722,29,0,296,225397,2428,3268955,33682,3262720,33473,192644,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-09,"NC",3747,25,0,299,227431,2034,3311285,42330,3304819,42099,192644,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-10,"NC",3765,18,0,281,229752,2321,3350815,39530,3344152,39333,192644,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-11,"NC",3770,5,0,288,231471,1719,3388250,37435,3381506,37354,192644,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-12,"NC",3773,3,0,314,232747,1276,3417814,29564,3411026,29520,206471,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-13,"NC",3816,43,0,306,234481,1734,3444583,26769,3437598,26572,206471,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-14,"NC",3856,40,0,300,236407,1926,3467235,22652,3459943,22345,206471,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-15,"NC",3874,18,0,296,238939,2532,3500763,33528,3493186,33243,206471,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-16,"NC",3910,36,0,299,241623,2684,3539731,38968,3531840,38654,206471,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-17,"NC",3929,19,0,316,243725,2102,3582572,42841,3574444,42604,206471,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-18,"NC",3934,5,0,310,246028,2303,3617258,34686,3609035,34591,206471,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-19,"NC",3939,5,0,311,247172,1144,3648364,31106,3640086,31051,218541,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-20,"NC",3992,53,0,326,248750,1578,3671793,23429,3663340,23254,218541,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-21,"NC",4032,40,0,337,250592,1842,3692043,20250,3683243,19903,218541,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-22,"NC",4082,50,0,333,252992,2400,3727675,35632,3718606,35363,218541,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-23,"NC",4114,32,0,325,255708,2716,3763315,35640,3753953,35347,218541,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-24,"NC",4144,30,0,338,258292,2584,3809077,45762,3799405,45452,218541,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-25,"NC",4157,13,0,321,260099,1807,3844453,35376,3834686,35281,218541,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-26,"NC",4170,13,0,332,261742,1643,3872913,28460,3863108,28422,231611,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-27,"NC",4211,41,0,329,263883,2141,3890764,17851,3890764,27656,231611,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-28,"NC",4245,34,0,329,266136,2253,3923042,32278,3912599,21835,231611,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-29,"NC",4283,38,0,340,269021,2885,3961343,38301,3950641,38042,231611,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-30,"NC",4332,49,0,343,271830,2809,4005791,44448,3994670,44029,231611,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-10-31,"NC",4378,46,0,345,274635,2805,4055156,49365,4043698,49028,231611,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,10,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-01,"NC",4383,5,0,328,276692,2057,4095365,40209,4083844,40146,231611,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-02,"NC",4390,7,0,344,278028,1336,4127596,32231,4116019,32175,246318,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-03,"NC",4457,67,0,331,280377,2349,4157478,29882,4145714,29695,246318,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-04,"NC",4507,50,0,327,282802,2425,4184258,26780,4172131,26417,246318,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-05,"NC",4548,41,0,323,285661,2859,4226942,42684,4214454,42323,246318,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-06,"NC",4582,34,0,311,288569,2908,4277376,50434,4264597,50143,246318,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-07,"NC",4605,23,0,327,291245,2676,4324156,46780,4311111,46514,246318,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-08,"NC",4607,2,0,311,293339,2094,4365061,40905,4351935,40824,246318,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-09,"NC",4615,8,0,323,294860,1521,4399616,34555,4386435,34500,261719,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-10,"NC",4660,45,0,325,297442,2582,4429912,30296,4416365,29930,261719,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-11,"NC",4698,38,0,301,300561,3119,4460288,30376,4446251,29886,261719,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-12,"NC",4706,8,0,325,303454,2893,4500774,40486,4486524,40273,261719,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-13,"NC",4720,14,0,352,305233,1779,4536767,35993,4522336,35812,261719,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-14,"NC",4756,36,0,347,309118,3885,4591525,54758,4576735,54399,261719,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-15,"NC",4806,50,0,352,312235,3117,4632609,41084,4617558,40823,261719,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-16,"NC",4814,8,0,360,314207,1972,4659829,27220,4644683,27125,276132,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-17,"NC",4852,38,0,370,317495,3288,4697561,37732,4682064,37381,276132,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-18,"NC",4898,46,0,386,320862,3367,4731171,33610,4715093,33029,276132,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-19,"NC",4936,38,0,395,325158,4296,4786263,55092,4769653,54560,276132,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-20,"NC",4979,43,0,415,328846,3688,4819029,32766,4819029,49376,276132,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-21,"NC",5005,26,0,409,332261,3415,4878076,59047,4860430,41401,276132,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
2020-11-22,"NC",5034,29,0,404,336775,4514,4947614,69538,4929602,69172,276132,"North Carolina",48524.0627072068,5,1307.26081443575,5175524,2020,11,NA,"No Restrictions","No Restrictions","Required for General Public"
