date,positive,state,is_predict
31/5/2020,4545,NH,Historical
1/6/2020,4651,NH,Historical
2/6/2020,4685,NH,Historical
3/6/2020,4749,NH,Historical
4/6/2020,4795,NH,Historical
5/6/2020,4876,NH,Historical
6/6/2020,5019,NH,Historical
7/6/2020,5019,NH,Historical
8/6/2020,5043,NH,Historical
9/6/2020,5079,NH,Historical
10/6/2020,5132,NH,Historical
11/6/2020,5178,NH,Historical
12/6/2020,5209,NH,Historical
13/6/2020,5251,NH,Historical
14/6/2020,5299,NH,Historical
15/6/2020,5345,NH,Historical
16/6/2020,5345,NH,Historical
17/6/2020,5364,NH,Historical
18/6/2020,5436,NH,Historical
19/6/2020,5450,NH,Historical
20/6/2020,5486,NH,Historical
21/6/2020,5518,NH,Historical
22/6/2020,5544,NH,Historical
23/6/2020,5558,NH,Historical
24/6/2020,5571,NH,Historical
25/6/2020,5598,NH,Historical
26/6/2020,5671,NH,Historical
27/6/2020,5671,NH,Historical
28/6/2020,5717,NH,Historical
29/6/2020,5760,NH,Historical
30/6/2020,5760,NH,Historical
1/7/2020,5782,NH,Historical
2/7/2020,5802,NH,Historical
3/7/2020,5822,NH,Historical
4/7/2020,5857,NH,Historical
5/7/2020,5857,NH,Historical
6/7/2020,5897,NH,Historical
7/7/2020,5914,NH,Historical
8/7/2020,5932,NH,Historical
9/7/2020,5952,NH,Historical
10/7/2020,5973,NH,Historical
11/7/2020,5991,NH,Historical
12/7/2020,6024,NH,Historical
13/7/2020,6054,NH,Historical
14/7/2020,6068,NH,Historical
15/7/2020,6091,NH,Historical
16/7/2020,6113,NH,Historical
17/7/2020,6165,NH,Historical
18/7/2020,6165,NH,Historical
19/7/2020,6203,NH,Historical
20/7/2020,6203,NH,Historical
21/7/2020,6249,NH,Historical
22/7/2020,6262,NH,Historical
23/7/2020,6295,NH,Historical
24/7/2020,6318,NH,Historical
25/7/2020,6415,NH,Historical
26/7/2020,6436,NH,Historical
27/7/2020,6436,NH,Historical
28/7/2020,6500,NH,Historical
29/7/2020,6500,NH,Historical
30/7/2020,6513,NH,Historical
31/7/2020,6544,NH,Historical
1/8/2020,6613,NH,Historical
2/8/2020,6613,NH,Historical
3/8/2020,6634,NH,Historical
4/8/2020,6660,NH,Historical
5/8/2020,6693,NH,Historical
6/8/2020,6719,NH,Historical
7/8/2020,6742,NH,Historical
8/8/2020,6818,NH,Historical
9/8/2020,6831,NH,Historical
10/8/2020,6840,NH,Historical
11/8/2020,6861,NH,Historical
12/8/2020,6887,NH,Historical
13/8/2020,6921,NH,Historical
14/8/2020,6921,NH,Historical
15/8/2020,6980,NH,Historical
16/8/2020,6988,NH,Historical
17/8/2020,7004,NH,Historical
18/8/2020,7017,NH,Historical
19/8/2020,7036,NH,Historical
20/8/2020,7050,NH,Historical
21/8/2020,7050,NH,Historical
22/8/2020,7092,NH,Historical
23/8/2020,7107,NH,Historical
24/8/2020,7134,NH,Historical
25/8/2020,7150,NH,Historical
26/8/2020,7159,NH,Historical
27/8/2020,7194,NH,Historical
28/8/2020,7216,NH,Historical
29/8/2020,7246,NH,Historical
30/8/2020,7254,NH,Historical
31/8/2020,7275,NH,Historical
1/9/2020,7297,NH,Historical
2/9/2020,7297,NH,Historical
3/9/2020,7347,NH,Historical
4/9/2020,7368,NH,Historical
5/9/2020,7424,NH,Historical
6/9/2020,7447,NH,Historical
7/9/2020,7476,NH,Historical
8/9/2020,7494,NH,Historical
9/9/2020,7494,NH,Historical
10/9/2020,7573,NH,Historical
11/9/2020,7620,NH,Historical
12/9/2020,7652,NH,Historical
13/9/2020,7696,NH,Historical
14/9/2020,7714,NH,Historical
15/9/2020,7748,NH,Historical
16/9/2020,7780,NH,Historical
17/9/2020,7814,NH,Historical
18/9/2020,7861,NH,Historical
19/9/2020,7920,NH,Historical
20/9/2020,7947,NH,Historical
21/9/2020,7952,NH,Historical
22/9/2020,7990,NH,Historical
23/9/2020,8007,NH,Historical
24/9/2020,8044,NH,Historical
25/9/2020,8044,NH,Historical
26/9/2020,8121,NH,Historical
27/9/2020,8172,NH,Historical
28/9/2020,8208,NH,Historical
29/9/2020,8233,NH,Historical
30/9/2020,8266,NH,Historical
1/10/2020,8317,NH,Historical
2/10/2020,8534,NH,Historical
3/10/2020,8597,NH,Historical
4/10/2020,8645,NH,Historical
5/10/2020,8680,NH,Historical
6/10/2020,8731,NH,Historical
7/10/2020,8800,NH,Historical
8/10/2020,8878,NH,Historical
9/10/2020,8878,NH,Historical
10/10/2020,9092,NH,Historical
11/10/2020,9092,NH,Historical
12/10/2020,9143,NH,Historical
13/10/2020,9279,NH,Historical
14/10/2020,9349,NH,Historical
15/10/2020,9426,NH,Historical
16/10/2020,9514,NH,Historical
17/10/2020,9625,NH,Historical
18/10/2020,9694,NH,Historical
19/10/2020,9746,NH,Historical
20/10/2020,9828,NH,Historical
21/10/2020,9917,NH,Historical
22/10/2020,9994,NH,Historical
23/10/2020,10112,NH,Historical
24/10/2020,10238,NH,Historical
25/10/2020,10328,NH,Historical
26/10/2020,10397,NH,Historical
27/10/2020,10531,NH,Historical
28/10/2020,10641,NH,Historical
29/10/2020,10768,NH,Historical
30/10/2020,10884,NH,Historical
31/10/2020,11084,NH,Historical
1/11/2020,11214,NH,Historical
2/11/2020,11320,NH,Historical
3/11/2020,11448,NH,Historical
4/11/2020,11563,NH,Historical
5/11/2020,11808,NH,Historical
6/11/2020,12012,NH,Historical
7/11/2020,12241,NH,Historical
8/11/2020,12488,NH,Historical
9/11/2020,12699,NH,Historical
10/11/2020,12919,NH,Historical
11/11/2020,13148,NH,Historical
12/11/2020,13470,NH,Historical
13/11/2020,13929,NH,Historical
14/11/2020,14311,NH,Historical
15/11/2020,14671,NH,Historical
16/11/2020,15029,NH,Historical
17/11/2020,15303,NH,Historical
18/11/2020,15749,NH,Historical
19/11/2020,16277,NH,Historical
20/11/2020,16797,NH,Historical
21/11/2020,17281,NH,Historical
22/11/2020,17598,NH,Historical
23/11/2020,18042,NH,Historical
24/11/2020,18382,NH,Historical
25/11/2020,18776,NH,Historical
26/11/2020,18776,NH,Historical
27/11/2020,19313,NH,Historical
28/11/2020,20002,NH,Historical
29/11/2020,20480,NH,Historical
30/11/2020,20994,NH,Historical
1/12/2020,21766,NH,Historical
2/12/2020,22332,NH,Historical
3/12/2020,22925,NH,Historical
4/12/2020,23690,NH,Historical
5/12/2020,24138,NH,Historical
6/12/2020,24771,NH,Historical
7/12/2020,25816,NH,Historical
8/12/2020,26623,NH,Historical
9/12/2020,27592,NH,Historical
10/12/2020,28273,NH,Historical
11/12/2020,29460,NH,Historical
12/12/2020,30244,NH,Historical
13/12/2020,30956,NH,Historical
14/12/2020,31875,NH,Historical
15/12/2020,32545,NH,Historical
16/12/2020,33433,NH,Historical
17/12/2020,34264,NH,Historical
18/12/2020,34960,NH,Historical
19/12/2020,35609,NH,Historical
20/12/2020,36542,NH,Historical
21/12/2020,37388,NH,Historical
22/12/2020,38008,NH,Historical
23/12/2020,38512,NH,Historical
24/12/2020,38902,NH,Historical
25/12/2020,38902,NH,Historical
26/12/2020,39933,NH,Historical
27/12/2020,40809,NH,Historical
28/12/2020,41670,NH,Historical
29/12/2020,42697,NH,Historical
30/12/2020,43242,NH,Historical
31/12/2020,44028,NH,Historical
1/1/2021,44028,NH,Historical
2/1/2021,45184,NH,Historical
3/1/2021,46450,NH,Historical
4/1/2021,47328,NH,Historical
5/1/2021,47992,NH,Historical
6/1/2021,48838,NH,Historical
7/1/2021,49261,NH,Historical
8/1/2021,50152,NH,Historical
9/1/2021,50871,NH,Historical
10/1/2021,51600,NH,Historical
11/1/2021,52307,NH,Historical
12/1/2021,53148,NH,Historical
13/1/2021,54125,NH,Historical
14/1/2021,54778,NH,Historical
15/1/2021,55500,NH,Historical
16/1/2021,55945,NH,Historical
17/1/2021,56864,NH,Historical
18/1/2021,57864,NH,Historical
19/1/2021,58709,NH,Historical
20/1/2021,59437,NH,Historical
21/1/2021,60294,NH,Historical
22/1/2021,60951,NH,Historical
23/1/2021,61576,NH,Historical
24/1/2021,62337,NH,Historical
25/1/2021,62768,NH,Historical
26/1/2021,63172,NH,Historical
27/1/2021,63563,NH,Historical
28/1/2021,64258,NH,Historical
29/1/2021,64838,NH,Historical
30/1/2021,65362,NH,Historical
31/1/2021,65695,NH,Historical
1/2/2021,66058,NH,Historical
2/2/2021,66384,NH,Historical
3/2/2021,66721,NH,Historical
4/2/2021,67117,NH,Historical
5/2/2021,67595,NH,Historical
6/2/2021,68061,NH,Historical
7/2/2021,68379,NH,Historical
8/2/2021,68499,NH,Historical
9/2/2021,68836.67752,NH,Predicted
10/2/2021,69174.35505,NH,Predicted
11/2/2021,69512.03257,NH,Predicted
12/2/2021,69849.7101,NH,Predicted
13/2/2021,70187.38762,NH,Predicted
14/2/2021,70525.06514,NH,Predicted
15/2/2021,70862.74267,NH,Predicted
16/2/2021,71200.42019,NH,Predicted
17/2/2021,71538.09772,NH,Predicted
18/2/2021,71875.77524,NH,Predicted
19/2/2021,72213.45276,NH,Predicted
20/2/2021,72551.13029,NH,Predicted
21/2/2021,72888.80781,NH,Predicted
22/2/2021,73226.48534,NH,Predicted
23/2/2021,73564.16286,NH,Predicted
24/2/2021,73901.84038,NH,Predicted
25/2/2021,74239.51791,NH,Predicted
26/2/2021,74577.19543,NH,Predicted
27/2/2021,74914.87296,NH,Predicted
28/2/2021,75252.55048,NH,Predicted
1/3/2021,75590.228,NH,Predicted
2/3/2021,75927.90553,NH,Predicted
3/3/2021,76265.58305,NH,Predicted
4/3/2021,76603.26058,NH,Predicted
5/3/2021,76940.9381,NH,Predicted
